SERVICIO	I / O	VARIABLE	TIPO_DATO	LONGITUD	CARDINALIDAD	CAMPO	DESCRIPCION	PATH	VALOR	Observacion
MantenimientoCambioPlazo	IN	codOrigenMovimiento						man:MantenimientoCambioPlazo:Request:Data:codOrigenMovimiento	3	
MantenimientoCambioPlazo	IN	valPlazoDiferido						man:MantenimientoCambioPlazo:Request:Data:valPlazoDiferido	3	
MantenimientoCambioPlazo	OUT	nombreOperacion						man:MantenimientoCambioPlazoResponse:Response:DataHeader:nombreOperacion	MantenimientoCambioPlazo	
MantenimientoCambioPlazo	OUT	total						man:MantenimientoCambioPlazoResponse:Response:DataHeader:total	370001	
MantenimientoCambioPlazo	OUT	caracterAceptacion						man:MantenimientoCambioPlazoResponse:Response:DataHeader:caracterAceptacion	B	
MantenimientoCambioPlazo	OUT	ultimoMensaje						man:MantenimientoCambioPlazoResponse:Response:DataHeader:ultimoMensaje	1	
MantenimientoCambioPlazo	OUT	idTransaccion						man:MantenimientoCambioPlazoResponse:Response:DataHeader:idTransaccion	1591801609	
MantenimientoCambioPlazo	OUT	codMsgRespuesta						man:MantenimientoCambioPlazoResponse:Response:DataHeader:codMsgRespuesta	0	
MantenimientoCambioPlazo	OUT	msgRespuesta						man:MantenimientoCambioPlazoResponse:Response:DataHeader:msgRespuesta	Registro creado	
MantenimientoCambioPlazo	OUT	codOperacion						man:MantenimientoCambioPlazoResponse:Response:Data:codOperacion	C	
MantenimientoCambioPlazo	OUT	valNumeroTarjeta						man:MantenimientoCambioPlazoResponse:Response:Data:valNumeroTarjeta	5471301443454963	
NotificacionMail	IN	ns8:idServicio						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:servicio:ns8:idServicio		
NotificacionMail	IN	ns10:idSesion						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:operacionCanal:ns10:idSesion		
NotificacionMail	IN	ns10:idTransaccion						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:operacionCanal:ns10:idTransaccion		
NotificacionMail	IN	ns10:fecOperacion						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:operacionCanal:ns10:fecOperacion		
NotificacionMail	IN	ns10:valJornada						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:operacionCanal:ns10:valJornada		
NotificacionMail	IN	ns10:codMoneda						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:operacionCanal:ns10:codMoneda		
NotificacionMail	IN	ns10:codPais						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:operacionCanal:ns10:codPais		
NotificacionMail	IN	ns10:codIdioma						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:operacionCanal:ns10:codIdioma		
NotificacionMail	IN	ns11:idConsumidor						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:idConsumidor		
NotificacionMail	IN	ns12:idAplicacion						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:aplicacion:ns12:idAplicacion		
NotificacionMail	IN	ns13:idCanal						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:canal:ns13:idCanal		
NotificacionMail	IN	ns13:idHost						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:canal:ns13:idHost		
NotificacionMail	IN	ns9:idTerminal						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:terminal:ns9:idTerminal		
NotificacionMail	IN	ns9:valOrigenPeticion						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:terminal:ns9:valOrigenPeticion		
NotificacionMail	IN	ns9:codUsuario						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:terminal:ns9:codUsuario		
NotificacionMail	IN	ns9:valPerfil						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:consumidor:ns11:terminal:ns9:valPerfil		
NotificacionMail	IN	ns14:idBeacon						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:idBeacon		
NotificacionMail	IN	ns14:valHuellaDispositivo						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valHuellaDispositivo		
NotificacionMail	IN	ns14:valTokenCookie						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valTokenCookie		
NotificacionMail	IN	ns14:valTokenFSO						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valTokenFSO		
NotificacionMail	IN	ns14:valHttpAccept						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valHttpAccept		
NotificacionMail	IN	ns14:valHttpAcceptChars						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valHttpAcceptChars		
NotificacionMail	IN	ns14:valHttpAcceptEncoding						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valHttpAcceptEncoding		
NotificacionMail	IN	ns14:valHttpAcceptLanguage						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valHttpAcceptLanguage		
NotificacionMail	IN	ns14:valHttpReferrer						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valHttpReferrer		
NotificacionMail	IN	ns14:valIpAddress						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valIpAddress		
NotificacionMail	IN	ns14:valUserAgent						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:huellaDigitalDispositivo:ns14:valUserAgent		
NotificacionMail	IN	ns15:valColumna						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:criteriosOrdenamiento:ns1:criterioOrdenamiento:ns15:valColumna		
NotificacionMail	IN	ns15:valOrden						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:criteriosOrdenamiento:ns1:criterioOrdenamiento:ns15:valOrden		
NotificacionMail	IN	ns16:valCantidadRegistrosLote						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:paginacion:ns16:valCantidadRegistrosLote		
NotificacionMail	IN	ns16:valNumeroLote						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:paginacion:ns16:valNumeroLote		
NotificacionMail	IN	ns16:valTotalRegistros						ns0:msjSolOpEnviarMail:ns0:contextoSolicitud:ns1:paginacion:ns16:valTotalRegistros		
NotificacionMail	IN	tipoNotificacion						ns0:msjSolOpEnviarMail:ns0:dataMail:tipoNotificacion		
NotificacionMail	IN	ns3:codTipoIdentificacion						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:codTipoIdentificacion		
NotificacionMail	IN	ns3:valNumeroIdentificacion						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:valNumeroIdentificacion		
NotificacionMail	IN	ns3:valNombre						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:valNombre		
NotificacionMail	IN	ns4:codTipoTelefono						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:telefonos:ns2:telefono:ns4:codTipoTelefono		
NotificacionMail	IN	ns4:valNumeroTelefono						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:telefonos:ns2:telefono:ns4:valNumeroTelefono		
NotificacionMail	IN	ns2:valCorreoElectronico						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:correosElectronicos:ns2:valCorreoElectronico		
NotificacionMail	IN	ns2:esAutorizaNotificacionElectronica						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:esAutorizaNotificacionElectronica		
NotificacionMail	IN	ns6:idMunicipio						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:municipio:ns6:idMunicipio		
NotificacionMail	IN	ns6:codMunicipio						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:municipio:ns6:codMunicipio		
NotificacionMail	IN	ns6:valNombre						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:municipio:ns6:valNombre		
NotificacionMail	IN	ns7:idDepartamento						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:municipio:ns6:departamento:ns7:idDepartamento		
NotificacionMail	IN	ns7:codDepartamento						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:municipio:ns6:departamento:ns7:codDepartamento		
NotificacionMail	IN	ns7:valNombre						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:municipio:ns6:departamento:ns7:valNombre		
NotificacionMail	IN	ns5:valDireccion						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:valDireccion		
NotificacionMail	IN	ns5:codTipoDireccion						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:contacto:ns2:ubicaciones:ns2:ubicacion:ns5:codTipoDireccion		
NotificacionMail	IN	ns3:valNaturaleza						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns3:valNaturaleza		
NotificacionMail	IN	ns19:valPrimerNombre						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns19:valPrimerNombre		
NotificacionMail	IN	ns19:valSegundoNombre						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns19:valSegundoNombre		
NotificacionMail	IN	ns19:valPrimerApellido						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns19:valPrimerApellido		
NotificacionMail	IN	ns19:valSegundoApellido						ns0:msjSolOpEnviarMail:ns0:dataMail:destino:cliente:ns19:valSegundoApellido		
